,ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_stat,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
386,ID970835988,6/82 Patterson St,MIDDLE PARK,700000.0,u,16/04/2016,2,1.0,1.0,0.0,49.0,-37.8556,144.9669,19958,2128.587987750952,3612.6315789473683,0,46.333333333333336,86.29411764705883,21.666666666666668
387,ID672931211,17 Marigolds Rd,YALLAMBIE,800000.0,h,27/11/2016,3,2.0,2.0,660.0,25.0,-37.7285,145.0845,19983,1380.1359591116661,3042.8571428571427,0,130.7826086956522,762.75,109.44444444444444
388,ID619044644,17 Bolton Ct,GREENVALE,750000.0,h,27/05/2017,5,2.0,2.0,877.0,39.0,-37.63823,144.88675,40220,4288.824285205275,2550.0,0,80.84210526315789,223.93333333333334,58.55555555555556
389,ID183026668,32 Gurner St,ST KILDA,2220000.0,h,4/03/2017,4,2.0,2.0,402.0,105.0,-37.861,144.9819,19957,1047.2337509901472,3374.1176470588234,0,176.5,1272.8,233.11111111111111
390,ID469783112,2/51 Cary St,SUNSHINE NORTH,429000.0,u,8/07/2017,2,1.0,1.0,150.0,69.0,-37.76941,144.82385,20004,920.634377963654,2665.0,0,176.5,1272.8,233.11111111111111
391,ID140867889,1 Sneddon Ct,MULGRAVE,1100000.0,h,16/09/2017,4,2.0,2.0,748.0,23.0,-37.9265,145.19758000000004,19891,4523.7726175619255,5443.636363636364,0,53.77272727272727,230.73333333333332,55.111111111111114
392,ID409125110,2/23 Peace St,GLEN IRIS,1315000.0,t,29/04/2017,3,2.0,2.0,184.0,49.0,-37.8644,145.063,19837,507.2731319273909,3292.9411764705883,0,255.95833333333334,1618.4117647058824,222.7
393,ID144953898,3 Norfolk St,MOONEE PONDS,900000.0,h,28/08/2016,2,1.0,1.0,339.0,109.0,-37.7651,144.9078,20038,1002.0075619054926,2033.3333333333333,0,46.333333333333336,86.29411764705883,21.666666666666668
394,ID113051188,31 Zenith St,PASCOE VALE,1196000.0,h,4/03/2017,4,2.0,2.0,559.0,22.0,-37.7236,144.9347,20034,981.0684752959958,2033.3333333333333,1,92.0,1027.4375,111.66666666666667
395,ID829818236,14 Kandanga Gr,BULLEEN,1075000.0,h,12/11/2016,3,1.0,1.0,604.0,59.0,-37.7711,145.0928,19935,3228.7645420587783,2742.8571428571427,0,119.83333333333333,1063.6875,188.4
396,ID286362417,91 Gowrie St,GLENROY,822000.0,h,13/05/2017,3,1.0,2.0,738.0,59.0,-37.6972,144.941,19961,1621.2406828133396,4702.5,1,230.20833333333334,1620.8235294117646,177.77777777777777
397,ID731723600,1 Highgate St,YARRAVILLE,985500.0,h,13/05/2017,4,1.0,5.0,445.0,42.0,-37.8228,144.8769,19995,1179.9596478394467,900.0,0,111.5,355.93333333333334,60.333333333333336
398,ID794284113,4 School Ct,OAK PARK,1453000.0,h,15/07/2017,4,2.0,2.0,525.0,49.0,-37.71467,144.92528,20033,492.93655303960026,2004.0,0,26.625,68.93333333333334,13.11111111111111
399,ID840982303,8 Hadley Ct,GLEN IRIS,1723000.0,h,26/07/2016,2,1.0,1.0,553.0,12.0,-37.8464,145.0511,19912,767.3093806778521,3400.0,0,240.45833333333334,1683.625,169.1818181818182
400,ID317837717,43 Oswin St,KEW EAST,2490000.0,h,3/09/2016,4,2.0,2.0,712.0,129.0,-37.7936,145.0566,19932,2616.5312697538257,2550.0,0,37.04545454545455,154.33333333333334,24.666666666666668
401,ID414695855,10 Sunninghill Ct,MITCHAM,990000.0,h,27/05/2017,4,2.0,2.0,708.0,59.0,-37.80601,145.20106,19900,1556.5655013019393,3737.1428571428573,0,183.875,1454.9375,194.91666666666666
403,ID141536018,139 Blackshaws Rd,NEWPORT,956000.0,h,22/04/2017,4,2.0,4.0,540.0,49.0,-37.8339,144.8716,19995,1311.4325529445528,900.0,0,14.055555555555555,58.666666666666664,7.666666666666667
405,ID116009413,43 Matlock St,CANTERBURY,1930000.0,h,27/05/2017,3,2.0,1.0,359.0,109.0,-37.8279,145.07403,19852,556.4649428363682,2268.0,0,470.9583333333333,3339.705882352941,557.0
406,ID333786073,154 Brunswick Rd,BRUNSWICK,1050000.0,h,17/09/2016,3,1.0,1.0,239.0,109.0,-37.7776,144.963,19969,476.0484434455655,4965.0,0,100.52380952380952,300.4,45.22222222222222
407,ID606238957,94 McConnell St,KENSINGTON,1031000.0,h,8/10/2016,2,1.0,1.0,163.0,119.0,-37.7929,144.9287,20041,188.0349185442211,1972.5,0,37.04545454545455,154.33333333333334,24.666666666666668
408,ID941576881,10/30 Pickett St,FOOTSCRAY,170000.0,u,1/07/2017,1,1.0,0.0,30.0,6.0,-37.80141,144.89587,20024,405.560888110599,2600.0,0,42.57142857142857,147.0,51.333333333333336
409,ID780989791,14 Marjory St,THOMASTOWN,631000.0,h,22/07/2017,3,1.0,2.0,584.0,54.0,-37.6819,145.02293999999995,20007,782.5962604072606,2557.5,0,71.80952380952381,332.53333333333336,39.55555555555556
410,ID994337948,22 Cavanagh St,CHELTENHAM,1740000.0,h,29/07/2017,4,2.0,2.0,721.0,9.0,-37.9641,145.06547,19866,998.8288185050617,2741.5384615384614,0,161.04166666666666,848.4666666666667,160.0
411,ID318006647,49 Bellett St,CAMBERWELL,2513000.0,h,13/05/2017,4,2.0,3.0,696.0,109.0,-37.8355,145.0665,19851,334.72531082234406,3324.0,0,470.9583333333333,3339.705882352941,557.0
412,ID355816548,78 Shafer Rd,BLACKBURN NORTH,1320000.0,h,3/09/2017,3,2.0,4.0,798.0,51.0,-37.80752,145.14878000000004,19898,1401.3178167618003,3623.076923076923,0,2.142857142857143,18.25,1.0
413,ID131863015,270 West St,GLENROY,675000.0,h,8/07/2017,2,2.0,1.0,248.0,8.0,-37.69705,144.94218999999995,19961,1524.0074919006368,4702.5,0,230.20833333333334,1620.8235294117646,177.77777777777777
414,ID811087539,47 Ormond Rd,EAGLEMONT,1930000.0,h,15/10/2016,5,2.0,1.0,939.0,89.0,-37.7659,145.0585,19934,476.6685093928964,2730.0,0,195.83333333333334,1779.0666666666666,147.3
415,ID490089000,30 Irvine St,PASCOE VALE,962000.0,h,15/07/2017,2,1.0,2.0,624.0,12.0,-37.73261,144.94221000000005,20034,1250.9550322625125,2033.3333333333333,0,92.0,1027.4375,111.66666666666667
416,ID313663741,24 Clifton St,CAULFIELD EAST,1609000.0,h,3/09/2017,4,2.0,2.0,664.0,119.0,-37.88376,145.04476,19942,699.8360134268994,1780.0,0,139.3181818181818,1026.4,88.63636363636364
417,ID865098737,83 Best St,FITZROY NORTH,1700000.0,h,18/03/2017,3,2.0,1.0,240.0,129.0,-37.782,144.9834,20019,803.927975110931,4204.615384615385,0,255.95833333333334,1618.4117647058824,222.7
418,ID161987324,2 Hopetoun Gr,SOUTH YARRA,1360000.0,h,9/09/2017,3,1.0,2.0,250.0,119.0,-37.84324,144.99933,19947,289.34095893728914,2560.0,0,155.625,728.625,134.3
420,ID692857550,28 Graham Rd,HIGHETT,1257000.0,h,29/07/2017,3,1.0,2.0,572.0,9.0,-37.9526,145.04207,19872,465.073955177585,3380.0,0,354.625,1868.7333333333333,330.72727272727275
421,ID707392744,108 Chute St,MORDIALLOC,1225000.0,h,1/07/2017,4,2.0,2.0,893.0,125.0,-37.99991,145.09417,19863,936.9668362824577,3460.0,0,183.875,1454.9375,194.91666666666666
422,ID591199844,2/18 Hancock St,ALTONA,540000.0,u,3/06/2017,2,1.0,1.0,132.0,39.0,-37.86444,144.82304,19926,654.0113341747955,1620.0,0,129.1304347826087,614.0,123.3
424,ID412182261,5 Princes St,WATSONIA,645000.0,h,28/08/2016,3,1.0,1.0,355.0,53.0,-37.7065,145.0825,19984,509.15332318081056,3460.0,0,36.6,96.93333333333334,18.3
425,ID291049888,11 Nottingham St,KENSINGTON,1900000.0,h,16/04/2016,5,2.0,2.0,566.0,129.0,-37.7893,144.933,20040,416.3711763826177,2032.5,0,37.04545454545455,154.33333333333334,24.666666666666668
427,ID810228542,5/57 Blyth St,ALTONA,730000.0,u,28/05/2016,3,2.0,1.0,70.0,5.0,-37.868,144.8285,19926,138.28685689268644,1620.0,0,120.08695652173913,613.2,107.2
428,ID466313362,33 Newstead St,MARIBYRNONG,1320000.0,h,10/09/2016,3,2.0,2.0,645.0,119.0,-37.7662,144.8971,20038,1942.0801424977583,2033.3333333333333,0,87.14285714285714,348.73333333333335,76.0
429,ID523840601,36 Southern Rd,HEIDELBERG HEIGHTS,758500.0,h,10/09/2016,4,2.0,3.0,510.0,6.0,-37.7427,145.0547,19936,1007.2374580802813,2862.8571428571427,0,150.08695652173913,1565.4,276.7
430,ID509901836,146 Porter Rd,HEIDELBERG HEIGHTS,920000.0,h,28/05/2016,2,1.0,3.0,932.0,69.0,-37.7333,145.0588,19983,1219.5842410062778,3042.8571428571427,0,150.08695652173913,1565.4,276.7
431,ID557225522,107 Golf Rd,OAKLEIGH SOUTH,1067000.0,h,25/02/2017,3,1.0,2.0,648.0,79.0,-37.9196,145.0876,19916,1610.5810084417121,3940.0,0,26.625,68.93333333333334,13.11111111111111
432,ID764502255,60 Gardner St,RICHMOND,1110000.0,h,6/05/2017,2,1.0,0.0,166.0,59.0,-37.8172,145.0053,19906,1170.1930672634242,3004.6153846153848,0,126.42857142857143,380.2,68.3
433,ID179677840,6 Tonmar Ct,FOREST HILL,1000000.0,h,26/08/2017,4,2.0,2.0,624.0,59.0,-37.84389,145.17345,19899,2595.3193337194475,3707.1428571428573,0,250.83333333333334,1550.8666666666666,286.72727272727275
434,ID983463601,63 Nolan St,NIDDRIE,1370000.0,h,9/09/2017,4,3.0,2.0,634.0,2.0,-37.74101,144.88478,22253,3230.450860432668,1110.0,0,14.055555555555555,58.666666666666664,7.666666666666667
435,ID932965716,1/37 Myrtle St,IVANHOE,1010000.0,t,10/12/2016,3,2.0,2.0,314.0,16.0,-37.7554,145.0516,19935,821.0147080380842,2742.8571428571427,0,17.466666666666665,50.4,12.333333333333334
436,ID761201148,6/5 Peak St,MALVERN EAST,370000.0,u,14/05/2016,2,1.0,1.0,0.0,54.0,-37.8801,145.0874,19839,696.0153572591447,3420.0,0,87.14285714285714,348.73333333333335,76.0
438,ID877943330,26a Violet St,ESSENDON,891000.0,u,15/10/2016,3,2.0,1.0,0.0,104.0,-37.7546,144.9134,22253,292.08651926931117,1110.0,0,143.04166666666666,1283.5625,102.45454545454545
439,ID422931727,42 Warburton Rd,CANTERBURY,2200000.0,h,7/05/2016,3,3.0,2.0,468.0,129.0,-37.8264,145.0741,19892,522.6662141074261,1030.0,0,462.9583333333333,3343.0588235294117,509.8333333333333
440,ID979382826,110/171 Flemington Rd,NORTH MELBOURNE,550000.0,u,7/11/2016,2,1.0,2.0,0.0,44.0,-37.7955,144.9492,19972,1154.6823942930798,3612.0,0,11.833333333333334,52.2,6.666666666666667
441,ID149180483,52 Brighton St,RICHMOND,1506000.0,h,7/05/2016,2,2.0,1.0,220.0,99.0,-37.8284,144.9989,19907,274.91846709882435,3283.6363636363635,0,117.80952380952381,378.06666666666666,47.8
442,ID641485994,18 Fydler Av,BURNSIDE,580000.0,h,26/08/2017,3,2.0,2.0,461.0,19.0,-37.74518,144.74708,52011,2572.575612848317,1695.0,0,43.095238095238095,77.93333333333334,34.3
443,ID787310632,22/49 Walsh St,SOUTH YARRA,567500.0,u,19/11/2016,1,1.0,1.0,0.0,49.0,-37.8368,144.9848,19959,688.0083046815868,3030.0,1,137.58333333333334,681.8125,137.2
444,ID276972437,414 Waverley Rd,MALVERN EAST,1220000.0,h,29/04/2017,3,1.0,2.0,446.0,39.0,-37.8784,145.0654,19838,387.12929981955114,3370.5882352941176,0,102.47619047619048,352.6,106.22222222222223
445,ID948532681,14 Glenauburn Rd,LOWER PLENTY,800000.0,h,17/06/2017,5,2.0,2.0,864.0,7.0,-37.72754000000001,145.11021000000005,19986,1687.7775867860018,3795.0,0,188.54166666666666,1214.6,184.55555555555554
446,ID951576428,28 Cambridge St,ARMADALE,1870000.0,h,4/03/2017,3,1.0,1.0,217.0,131.0,-37.8592,145.0182,19945,321.45602845713046,2802.8571428571427,0,311.8333333333333,2261.4,423.0
447,ID460892056,119 Park St,MOONEE PONDS,2300000.0,h,13/05/2017,5,2.0,2.0,597.0,89.0,-37.7611,144.9095,22253,817.4663462947433,1110.0,0,49.473684210526315,102.25,21.88888888888889
448,ID964348991,24 Edenvale Bvd,WOLLERT,530000.0,h,15/07/2017,4,2.0,2.0,448.0,8.0,-37.61944,145.01243,20005,3985.399730085562,2412.0,0,315.5416666666667,2270.235294117647,184.66666666666666
449,ID340353899,2/123 Brunswick Rd,BRUNSWICK,640000.0,t,27/06/2016,3,2.0,1.0,110.0,19.0,-37.7776,144.9691,19969,958.7534972697729,4965.0,0,100.52380952380952,300.4,45.22222222222222
450,ID386496349,40 Angus St,HADFIELD,740000.0,h,12/11/2016,3,1.0,1.0,568.0,59.0,-37.7077,144.9438,19961,1540.6447052947701,4702.5,0,210.45833333333334,1676.0,169.77777777777777
451,ID338236358,38 MacGregor St,MALVERN EAST,1837000.0,h,6/08/2016,3,2.0,1.0,769.0,99.0,-37.8799,145.0552,19920,765.6666192108733,3955.3846153846152,0,87.14285714285714,348.73333333333335,76.0
452,ID667802559,15 Littlewood St,HAMPTON,2513000.0,h,6/05/2017,3,2.0,1.0,766.0,89.0,-37.9346,145.0049,19949,481.6142627844212,2445.0,0,44.1875,101.33333333333333,24.666666666666668
453,ID852250456,39 Winifred St,NORTHCOTE,1350000.0,h,23/09/2017,4,2.0,2.0,264.0,23.0,-37.76898,144.9858,20016,839.7428136984605,4040.0,0,26.625,68.93333333333334,13.11111111111111
454,ID373613424,2A Kerr St,BLACKBURN,881000.0,t,19/08/2017,3,1.0,1.0,300.0,59.0,-37.81156,145.14057,19897,1026.4360313716422,3250.909090909091,0,129.1304347826087,614.0,123.3
455,ID357799592,7/36 Union St,BRIGHTON EAST,972000.0,t,29/04/2017,3,2.0,1.0,119.0,19.0,-37.9084,145.0118,19952,897.2871082662102,2696.470588235294,0,362.1666666666667,2108.0625,314.0
456,ID266391773,9 James St,FAWKNER,750000.0,h,15/07/2017,3,1.0,1.0,724.0,69.0,-37.71097,144.97324,19962,1189.5329912321736,5031.428571428572,0,156.70833333333334,1480.2666666666667,132.1818181818182
457,ID317459701,5 Sycamore St,CAULFIELD SOUTH,1570000.0,h,25/02/2017,3,1.0,2.0,520.0,99.0,-37.8889,145.0151,19953,1294.2705367102897,5175.0,0,199.16666666666666,1246.5625,144.54545454545453
458,ID384484666,2 Mimosa Rd,MILL PARK,490000.0,h,29/07/2017,2,1.0,2.0,374.0,29.0,-37.6745,145.05491,45795,3016.40398202657,4815.0,0,188.54166666666666,1214.6,184.55555555555554
459,ID854778870,9/22 Stanley St,COLLINGWOOD,452000.0,u,4/03/2017,1,1.0,1.0,816.0,19.0,-37.802,144.9848,19976,835.870229763267,4140.0,0,137.20833333333334,1183.2,166.0
460,ID255689637,30/188 Faraday St,CARLTON,589000.0,u,28/05/2016,2,1.0,1.0,0.0,20.0,-37.7986,144.9682,19842,1355.1001982163075,2550.0,1,20.928571428571427,45.5625,11.0
461,ID598013471,35 Railway Pl,WILLIAMSTOWN,1290000.0,h,8/04/2017,3,1.0,0.0,273.0,119.0,-37.8651,144.8986,19992,382.55943197402706,1320.0,0,145.1818181818182,787.625,144.22222222222223
462,ID871849110,24 Bolingbroke St,PASCOE VALE,1410000.0,h,22/04/2017,5,3.0,4.0,1004.0,10.0,-37.7321,144.9353,20034,643.1102121368094,2033.3333333333333,0,92.0,1027.4375,111.66666666666667
463,ID578277178,76 Byron St,ELWOOD,1238000.0,h,11/02/2017,3,2.0,1.0,116.0,23.0,-37.8789,144.9836,19955,1075.3858368460892,1860.0,0,208.25,1866.7333333333333,156.9
464,ID680699927,2 Celia St,GLEN IRIS,2250000.0,h,10/09/2016,6,3.0,2.0,650.0,79.0,-37.8534,145.0785,19849,270.27467415344563,3690.0,0,240.45833333333334,1683.625,169.1818181818182
465,ID745418401,21 Chicquita Cct,MENTONE,792000.0,t,16/09/2017,3,2.0,2.0,156.0,8.0,-37.97928,145.0763,19865,1018.4419805235083,3145.714285714286,0,12.583333333333334,13.6,5.142857142857143
466,ID838689403,15 Ethel St,BRUNSWICK EAST,957000.0,h,22/05/2016,2,1.0,1.0,148.0,21.0,-37.7722,144.9751,19968,1453.3054808210343,5025.0,0,100.52380952380952,300.4,45.22222222222222
467,ID878351185,240 Coogee La,WILLIAMSTOWN,1330000.0,h,29/04/2017,3,2.0,2.0,184.0,13.0,-37.8629,144.8896,19992,445.7649800923835,1320.0,0,145.1818181818182,787.625,144.22222222222223
468,ID565296788,6/5 Freeman St,CAULFIELD,722500.0,u,3/09/2016,2,1.0,1.0,0.0,59.0,-37.8865,145.0302,19942,1115.3839927977738,2640.0,0,131.8095238095238,1040.2,89.0
469,ID268789454,7 Empress Rd,SURREY HILLS,1910000.0,h,6/08/2016,3,2.0,1.0,404.0,99.0,-37.8203,145.088,19894,448.84538049020927,1356.0,0,300.4583333333333,919.8235294117648,195.55555555555554
470,ID774849821,59 Summit Rd,FRANKSTON,740000.0,h,27/05/2017,3,1.0,1.0,650.0,18.0,-38.15882,145.12913999999995,19836,1182.5338001846947,2800.0,0,67.47826086956522,594.6,78.72727272727273
471,ID800401554,1/1091 Burke Rd,HAWTHORN EAST,615888.0,u,8/07/2017,2,1.0,1.0,915.0,49.0,-37.81835,145.05895,19853,914.97876593008,3304.285714285714,0,156.70833333333334,1480.2666666666667,132.1818181818182
472,ID562039404,503/200 Lygon St,BRUNSWICK EAST,500000.0,u,13/05/2017,2,1.0,1.0,1556.0,6.0,-37.7721,144.9719,19968,1188.1283091289986,5025.0,0,111.5,355.93333333333334,60.333333333333336
473,ID829358563,5 Rigby St,CARRUM,881000.0,h,3/06/2017,3,1.0,2.0,538.0,49.0,-38.07405,145.13211,19858,854.453389679673,5151.428571428572,0,129.1304347826087,614.0,123.3
474,ID164394284,38/568 New St,BRIGHTON,520000.0,u,13/05/2017,2,1.0,1.0,1647.0,15.0,-37.8847,144.9972,19954,324.93703178128834,3969.4736842105262,0,362.1666666666667,2108.0625,314.0
475,ID662702489,104/8 Howard St,RICHMOND,385000.0,u,27/11/2016,1,1.0,1.0,0.0,14.0,-37.8331,144.9975,19907,746.8068780481493,3365.4545454545455,0,117.80952380952381,378.06666666666666,47.8
476,ID609326563,704/8 Howard St,RICHMOND,760000.0,u,14/05/2016,3,2.0,1.0,0.0,14.0,-37.8331,144.9975,19907,746.8068780481493,3087.0,0,117.80952380952381,378.06666666666666,47.8
477,ID338131471,3/4 Mitchell St,BRUNSWICK,605000.0,t,7/05/2016,2,1.0,1.0,0.0,10.0,-37.7588,144.9646,19967,438.934187889346,5145.0,0,100.52380952380952,300.4,45.22222222222222
478,ID826558362,5 Miranda Pl,FRANKSTON,650000.0,h,16/09/2017,4,2.0,2.0,710.0,59.0,-38.16802,145.14349,19836,1812.8905185227,6460.0,0,67.47826086956522,594.6,78.72727272727273
479,ID191671067,28 Duncan Rd,LALOR,685000.0,h,9/09/2017,3,1.0,1.0,548.0,109.0,-37.66649,145.0125,20006,419.62493598099496,5748.0,0,177.47826086956522,1281.7333333333333,207.5
480,ID353983991,28 Baker Pde,ASHBURTON,1650000.0,t,26/08/2017,4,2.0,1.0,338.0,14.0,-37.86058,145.08542,19848,390.1181708882641,2570.0,0,209.08333333333334,1886.9375,215.44444444444446
481,ID736299985,7/9 Tiuna Gr,ELWOOD,645000.0,u,25/02/2017,2,1.0,1.0,0.0,44.0,-37.8842,144.9829,19955,1423.8010038397742,4263.333333333333,0,208.25,1866.7333333333333,156.9
482,ID274606446,2/7 Mattea Ct,RESERVOIR,360000.0,u,13/08/2016,2,1.0,1.0,139.0,7.0,-37.7327,145.0347,20011,2851.3167945074783,4126.666666666667,1,117.80952380952381,378.06666666666666,47.8
483,ID674717940,4/69 Wattle Valley Rd,CANTERBURY,913000.0,u,8/04/2017,2,1.0,1.0,0.0,99.0,-37.8322,145.0816,19893,859.4267666938264,1284.0,0,470.9583333333333,3339.705882352941,557.0
485,ID967618939,208/465 MacAulay Rd,KENSINGTON,460000.0,u,23/04/2016,2,1.0,1.0,0.0,9.0,-37.7948,144.9314,20041,137.18021424917634,1972.5,1,37.04545454545455,154.33333333333334,24.666666666666668
486,ID330381635,22 Nimmo St,ESSENDON,1160000.0,h,10/09/2016,4,3.0,2.0,256.0,4.0,-37.7527,144.8957,22253,1841.3088109683304,1110.0,0,143.04166666666666,1283.5625,102.45454545454545
487,ID569760857,59 Glenview Rd,STRATHMORE,1205000.0,h,23/04/2016,3,1.0,2.0,650.0,19.0,-37.736,144.9202,20034,914.4709179511864,2033.3333333333333,0,121.0909090909091,439.2,60.44444444444444
488,ID953815516,119 Hannan St,WILLIAMSTOWN,2200000.0,h,12/08/2017,4,3.0,2.0,650.0,49.0,-37.85925,144.88761,19993,248.93355014181918,1260.0,0,145.1818181818182,787.625,144.22222222222223
490,ID720838434,1/14 Barkly St,BOX HILL,975000.0,t,15/10/2016,4,2.0,2.0,299.0,11.0,-37.8282,145.1301,19897,1245.5266074725494,3250.909090909091,0,343.0416666666667,1929.3125,260.0
491,ID833956813,24 Gadd St,OAKLEIGH,1351000.0,h,13/05/2017,5,3.0,2.0,707.0,64.0,-37.9098,145.097,19916,490.2285514803846,3940.0,0,117.29166666666667,1378.5333333333333,150.9090909090909
492,ID776603858,36 Banool Rd,SURREY HILLS,2440000.0,h,3/09/2016,4,3.0,2.0,596.0,89.0,-37.8154,145.0927,19894,1052.7985374587286,1356.0,0,300.4583333333333,919.8235294117648,195.55555555555554
493,ID708384264,27 Bewdley St,ORMOND,1875000.0,h,7/11/2016,4,2.0,2.0,702.0,90.0,-37.9063,145.0493,19941,917.6320530484845,2690.0,0,36.59090909090909,147.2,42.77777777777778
494,ID412107847,1/26 Harding St,BENTLEIGH,1100000.0,t,10/12/2016,3,2.0,2.0,333.0,79.0,-37.9292,145.0341,19938,466.69508177921415,3042.8571428571427,0,120.73913043478261,881.5,102.88888888888889
495,ID173926861,40 Dellfield Dr,TEMPLESTOWE LOWER,950000.0,h,10/09/2016,5,3.0,2.0,700.0,46.0,-37.7658,145.124,19986,5626.183382011638,3795.0,0,300.4583333333333,919.8235294117648,195.55555555555554
496,ID679296086,4 Melba Ct,BALWYN,3250000.0,h,3/12/2016,5,5.0,2.0,651.0,34.0,-37.8071,145.0908,19896,1887.039252330838,1452.0,0,120.73913043478261,881.5,102.88888888888889
497,ID736006662,3/14 Weir St,BALWYN,1385000.0,t,25/02/2017,3,2.0,2.0,190.0,59.0,-37.8164,145.0846,19893,947.7070682651288,1284.0,0,125.08695652173913,839.375,108.0
498,ID667934293,8/33 Gordon St,FOOTSCRAY,305000.0,u,17/09/2016,1,1.0,1.0,59.0,54.0,-37.7903,144.8899,20023,1342.840329328598,2070.0,0,36.59090909090909,147.2,42.77777777777778
499,ID311985973,310/71 Henry St,KENSINGTON,380000.0,u,29/04/2017,1,1.0,1.0,2592.0,44.0,-37.7961,144.9261,20026,385.92687688720827,450.0,0,41.142857142857146,142.4,25.22222222222222
500,ID576116382,23A Johnson St,NORTHCOTE,995000.0,h,8/04/2017,2,1.0,2.0,228.0,15.0,-37.7634,144.9985,20015,149.10628650811702,2805.0,0,26.625,68.93333333333334,13.11111111111111
501,ID909775380,5 Timothy Ct,TEMPLESTOWE,2300000.0,h,12/08/2017,5,3.0,3.0,4001.0,24.0,-37.74508,145.15341,19987,3544.176943688084,4035.0,0,46.94444444444444,104.86666666666666,22.6
502,ID278586392,99 Murray Rd,PRESTON,900000.0,h,12/11/2016,3,1.0,1.0,527.0,69.0,-37.7396,145.0174,20012,1489.3446306256544,4030.909090909091,0,85.95652173913044,1043.8666666666666,112.77777777777777
503,ID412507622,1/23 Bena St,YARRAVILLE,1142000.0,h,12/08/2017,4,3.0,2.0,234.0,7.0,-37.81961,144.88132,19996,865.3849562716339,720.0,0,111.5,355.93333333333334,60.333333333333336
504,ID592037689,3/1 Seisman Pl,PORT MELBOURNE,735000.0,u,27/11/2016,2,1.0,1.0,0.0,19.0,-37.8424,144.9449,20043,2761.5325364425303,0,0,85.95652173913044,1043.8666666666666,112.77777777777777
505,ID259653278,109 Ramu Pde,HEIDELBERG WEST,680000.0,h,18/03/2017,2,1.0,1.0,591.0,64.0,-37.7385,145.0387,19936,2464.20864563229,2862.8571428571427,0,153.08695652173913,1704.7333333333333,324.8888888888889
506,ID824572658,2/1073 Centre Rd,OAKLEIGH SOUTH,651000.0,h,7/05/2016,4,2.0,2.0,214.0,9.0,-37.9244,145.0883,19916,1935.1264181441966,3940.0,0,25.5625,60.53333333333333,14.0
507,ID305545635,48 Ida St,NIDDRIE,1315000.0,h,24/06/2017,4,2.0,2.0,650.0,79.0,-37.74549,144.88666,22253,2851.4364266169337,1110.0,0,14.055555555555555,58.666666666666664,7.666666666666667
508,ID215253766,158 Neville St,MIDDLE PARK,1300000.0,h,8/04/2017,2,1.0,0.0,132.0,119.0,-37.8527,144.9657,19958,2152.911158137533,1450.0,0,49.473684210526315,102.25,21.88888888888889
509,ID380354493,29 Weybridge St,SURREY HILLS,2360000.0,h,13/05/2017,4,2.0,2.0,764.0,89.0,-37.81800000000001,145.0946,19895,776.6186959197697,2382.0,0,316.5416666666667,1022.8125,237.66666666666666
511,ID628586295,1/38 Donald St,PRAHRAN,1540000.0,t,22/05/2016,2,2.0,1.0,113.0,74.0,-37.8481,144.9869,19958,304.34284031386915,2780.0,0,85.95652173913044,1043.8666666666666,112.77777777777777
512,ID482985309,8 Hayden St,HOPPERS CROSSING,492000.0,h,27/05/2017,3,1.0,1.0,581.0,24.0,-37.87711,144.68825,19922,1310.4329066103132,2562.8571428571427,0,80.84210526315789,223.93333333333334,58.55555555555556
513,ID274954399,42 Caithness Cr,GLEN WAVERLEY,1311000.0,h,12/08/2017,3,2.0,1.0,853.0,47.0,-37.88984,145.18016,19873,1962.9696615184237,2575.3846153846152,0,13.0,21.071428571428573,8.142857142857142
517,ID859573272,280 Grimshaw St,WATSONIA NORTH,740000.0,h,15/07/2017,3,1.0,2.0,909.0,44.0,-37.70255,145.08578,19984,952.1638686091657,3460.0,0,46.94444444444444,104.86666666666666,22.6
518,ID997775559,152 Glenroy Rd,GLENROY,850000.0,h,23/09/2017,3,1.0,1.0,672.0,59.0,-37.70542,144.92263,20032,486.4763778716984,1833.3333333333333,1,230.20833333333334,1620.8235294117646,177.77777777777777
520,ID335300267,16/109 Hotham St,BALACLAVA,600000.0,u,3/09/2017,2,1.0,1.0,2283.0,39.0,-37.87078,144.99898000000005,19956,501.5590209391487,1906.1538461538462,1,209.08333333333334,1886.9375,215.44444444444446
521,ID165889100,5 Florence St,BRIGHTON EAST,1495000.0,h,4/06/2016,4,2.0,2.0,597.0,79.0,-37.9179,145.019,19939,1581.1730638091872,2717.1428571428573,0,343.0416666666667,1929.3125,260.0
522,ID866978360,509/30 Wreckyn St,NORTH MELBOURNE,620000.0,u,19/11/2016,2,1.0,2.0,0.0,15.0,-37.8004,144.9544,19842,1283.2741664877399,2550.0,1,11.833333333333334,52.2,6.666666666666667
523,ID381684913,120 Cross St,WEST FOOTSCRAY,850000.0,h,15/10/2016,4,1.0,3.0,511.0,94.0,-37.8001,144.877,20023,756.5226016049688,2070.0,0,36.59090909090909,147.2,42.77777777777778
524,ID424097651,5 Kallara Gr,MARIBYRNONG,730000.0,t,7/11/2016,3,1.0,2.0,250.0,19.0,-37.7861,144.8897,0,1578.5073473577424,0,0,87.14285714285714,348.73333333333335,76.0
